"name","address","latitude","longitude","link","price","health_color","special_diet"
"Gaslight","560 Harrison Ave",42.340604,-71.068173,"/restaurants/gaslight/","$$$$","yellow","  "
"Gather","75 Northern Ave",42.352378,-71.045281,"/restaurants/gather/","$$$$$","yellow","  "
"Gelateria","272 Hanover St",42.36386,-71.054839,"/restaurants/gelateria/","$","red","  "
"GEM","42 Province St",42.356929,-71.060283,"/restaurants/gem/","$$$$","red","  "
"Gene's Chinese Flatbread Cafe","86 Bedford St",42.353419,-71.059562,"/restaurants/genes-chinese-flatbread-cafe/","$","red","  "
"Genki Ya","232 Tremont St",42.351246,-71.064722,"/restaurants/genki-ya-3/","$$$$","red","  "
"Genki Ya","398 Harvard St",42.344997,-71.126897,"/restaurants/genki-ya/","$$$$","red","  "
"Genki Ya","231 Alewife Brook Pkwy",42.38777,-71.142709,"/restaurants/genki-ya-2/","$$$","red","  "
"Gennaro's 5 North Square","5 North Square",42.36408,-71.053765,"/restaurants/gennaros-5-north-square/","$$$$$","yellow","  gluten-free"
"Georgetown Cupcakes","83 Newbury St",42.351686,-71.074777,"/restaurants/georgetown-cupcakes/","$","yellow","  "
"Ghazal (CLOSED)","711 Centre St",42.311388,-71.114518,"/restaurants/ghazal/","$$","green","  "
"Ghirardelli","6 N Market St",42.360372,-71.054914,"/restaurants/ghirardelli/","$$","yellow","  "
"Giacomo's Ristorante","431 Columbus Ave",42.343885,-71.07787,"/restaurants/giacomos-ristorante/","$$$$","green"," vegetarian-friendly "
"Giacomo's Ristorante","355 Hanover St",42.364775,-71.053813,"/restaurants/giacomos-ristorante-2/","$$$","yellow","  "
"Giga's Pizza","27 Buswell St",42.347457,-71.105936,"/restaurants/my-brothers-place/","$","yellow","  "
"Giggling Rice Thai To Go","1009 Beacon St",42.345695,-71.106988,"/restaurants/giggling-rice-thai-to-go/","$$$$","red","  "
"Ginza Japanese Restaurant","16 Hudson St",42.350541,-71.060435,"/restaurants/ginza-japanese-restaurant-2/","$$","red","  "
"Giorgiana's","532 Tremont St",42.344547,-71.070886,"/restaurants/giorgianas/","$$","green","  "
"Giulia","1682 Massachusetts Ave",42.382506,-71.119838,"/restaurants/giulia/","$$","yellow","  "
"Globe Bar & Cafe","565 Boylston St",42.350472,-71.076206,"/restaurants/globe-bar-cafe/","$$","green","  "
"Go! Go! Curry","581 Massachusetts Ave",42.364988,-71.102649,"/restaurants/go!-go!-curry/","$$","red","  "
"Golden Temple","1651 Beacon St",42.338915,-71.136688,"/restaurants/golden-temple/","$$$$","yellow","  "
"Good Eats","1002 Tremont St",42.337141,-71.084484,"/restaurants/good-eats/","$","yellow","  "
"Good Life","28 Kingston St",42.353562,-71.05937,"/restaurants/good-life/","$$$","yellow","  "
"Gourmet Dumpling House","52 Beach St",42.351434,-71.060682,"/restaurants/gourmet-dumpling-house/","$$$$","red","  "
"Gourmet Eatery","70 Tyler St",42.349349,-71.061267,"/restaurants/gourmet-eatery/","$$$","red","  "
"Gourmet India","1 Faneuil Hall Market Pl",42.359656,-71.055944,"/restaurants/gourmet-india-3/","$$","yellow","  "
"Gracie's Ice Cream","22 Union Sq",42.379803,-71.096821,"/restaurants/gracies-ice-cream/","$","red","  "
"Gran Gusto","90 Sherman St",42.387994,-71.13224,"/restaurants/gran-gusto/","$$$$","red","  gluten-free"
"Granary Tavern","170 Milk St",42.358677,-71.052583,"/restaurants/granary-tavern/","$$$$","yellow","  "
"Grand Canal","57 Canal St",42.363934,-71.059707,"/restaurants/grand-canal/","$$","green","  "
"Grano Pizza","8 Cypress St",42.334413,-71.123336,"/restaurants/grano-pizza/","$$","yellow","  "
"Grass Fed","605 Centre St",42.314742,-71.114253,"/restaurants/grass-fed/","$$","yellow","  "
"Grass Roots Cafe","101 Arch St",42.354923,-71.058756,"/restaurants/grass-roots-cafe/","$","green","  "
"Grasshopper","1 N Beacon St",42.353647,-71.137415,"/restaurants/grasshopper/","$$","yellow","vegan vegetarian-friendly "
"Grasshopper Cafe","229 Bunker Hill St",42.379414,-71.063355,"/restaurants/grasshopper-cafe/","$$","yellow","  "
"Great Chef","390 Chelsea St",42.380226,-71.026776,"/restaurants/great-chef-2/","$$","red","  "
"Great Taste","63 Beach St",42.351121,-71.060453,"/restaurants/great-taste/","$$","red","  "
"Greek Corner","2366 Massachusetts Ave",42.396596,-71.129397,"/restaurants/greek-corner/","$$","yellow","  "
"Green Briar Restaurant & Pub","304 Washington St",42.348847,-71.151446,"/restaurants/green-briar-restaurant-pub/","$$$","yellow","  "
"Green Dragon Tavern","11 Marshall St",42.361856,-71.057289,"/restaurants/green-dragon-tavern/","$$","yellow","  "
"Green Street","280 Green St",42.364697,-71.104271,"/restaurants/green-street/","$$$$","green","  "
"Green T Coffee Shop","754 Huntington Ave",42.338257,-71.094431,"/restaurants/green-t-coffee-shop/","$","green","  "
"Greenlight Cafe","560 Harrison Ave",42.340604,-71.068173,"/restaurants/greenlight-cafe/","$$","green","  "
"Grendel's Den","89 Winthrop St",42.37213,-71.120678,"/restaurants/grendels-den/","$$","yellow"," vegetarian-friendly gluten-free"
"Griddler's Burger and Dogs","204 CAMBRIDGE STREET",42.360929,-71.065891,"/restaurants/griddlers-burger-and-dogs/","$","yellow","  "
"Griddler's Burgers and Dogs","204 Cambridge St",42.361296,-71.066228,"/restaurants/griddlers-burgers-and-dogs/","$","green","  "
"Grill 23 & Bar","161 Berkeley St",42.349363,-71.072395,"/restaurants/grill-23-bar/","$$$$$","red","  "
"Grille 705","705 Massachusetts Ave",42.337761,-71.078976,"/restaurants/grille-705/","$$","yellow","  "
"Grotto","37 Bowdoin St",42.360216,-71.063097,"/restaurants/grotto/","$$$$","red","  "
"Guangzhou","1220 Cambridge St",42.373337,-71.098066,"/restaurants/guangzhou/","$$","yellow","  "
"Gyro City","88 Peterborough St",42.343672,-71.097453,"/restaurants/gyro-city/","$$","yellow","  "
"Gyu-Kaku","1002 Beacon St",42.34641,-71.107048,"/restaurants/gyu-kaku/","$$$","yellow","  "
"Haagen-Dazs","1122 Boylston St",42.347703,-71.086667,"/restaurants/haagen-dazs/","$","yellow","  "
"Habanero Mexican Grill","166 Brighton Ave",42.353079,-71.133004,"/restaurants/habanero-mexican-grill/","$$$","yellow","  "
"Habibi's Lounge","1217A Commonwealth Ave",42.350557,-71.130977,"/restaurants/habibis-lounge/","$","yellow","  "
"Halal Indian Cuisine","736 Huntington Ave",42.333959,-71.105365,"/restaurants/halal-indian-cuisine/","$$","yellow","  "
"Halftime","115 Causeway St",42.365229,-71.061938,"/restaurants/halftime/","$$","yellow","  "
"Hana Sushi","2372 Massachusetts Ave",42.396756,-71.129637,"/restaurants/hana-sushi/","$$$","yellow","  "
"Hanmaru","168 Harvard Ave",42.35138,-71.13143,"/restaurants/hanmaru/","$$$","yellow","  "
"Happy Gardens","377 Washington St",42.349097,-71.154675,"/restaurants/happy-gardens/","$$","red","  "
"Harbor Pacific","235 Meridian St",42.376021,-71.039186,"/restaurants/harbor-pacific/","$","red","  "
"Harborside Grill and Patio","101 Harborside Dr",42.361773,-71.025492,"/restaurants/harborside-grill-and-patio/","$$$$$","yellow","  "
"Harborside Inn Cafe and Lounge","185 State St",42.359386,-71.053121,"/restaurants/harborside-inn-cafe-and-lounge/","$$$","yellow","  "
"Hard Rock Cafe","22\u002D24 Clinton St",42.360752,-71.055507,"/restaurants/hard-rock-cafe/","$$$","yellow","  "
"Harrison Cafe","177 Harrison Ave",42.349184,-71.062117,"/restaurants/harrison-cafe/","$","yellow","  "
"Harry O's Pizza","1405 Washington St",42.340943,-71.070231,"/restaurants/harry-os-pizza/","$$","yellow","  "
"Harry's Bar & Grill","1430 Commonwealth Ave",42.348123,-71.14031,"/restaurants/harrys-bar-grill/","$$","red","  "
"Haru","55 Huntington Ave",42.346713,-71.080292,"/restaurants/haru/","$$$$$","yellow","  "
"Harvard Gardens","316 Cambridge St",42.361269,-71.069101,"/restaurants/harvard-gardens/","$$$$","yellow","  "
"Harvard House of Pizza","1706 Massachusetts Ave",42.383319,-71.119757,"/restaurants/harvard-house-of-pizza/","$","yellow","  "
"Harvard Market","1627 Cambridge St",42.374851,-71.109387,"/restaurants/harvard-market/","$","green","  "
"Harvest","44 Brattle St",42.373896,-71.121697,"/restaurants/harvest/","$$$$$","yellow","  "
"Harvest of India","1001 Massachusetts Ave",42.36941,-71.111583,"/restaurants/harvest-of-india/","$$","yellow","  "
"Hei La Moon","88 Beach St",42.351027,-71.060023,"/restaurants/hei-la-moon/","$$$","red","  "
"Helmand","143 1st St",42.36643,-71.078118,"/restaurants/helmand/","$$$","yellow","  "
"Hennessy's of Boston","25 Union St",42.360735,-71.057262,"/restaurants/hennessys-of-boston/","$$","yellow","  "
"Henrietta's Table","1 Bennett St",42.372296,-71.122197,"/restaurants/henriettas-table/","$$$","green","  "
"Herrera's Mexican Grill","11 Temple Pl",42.355469,-71.06286,"/restaurants/herreras-mexican-grill/","$","yellow","  "
"Hi-Fi Pizza","496 Massachusetts Ave",42.364201,-71.101777,"/restaurants/hi-fi-pizza/","$","yellow","  "
"Hi-Rise Bread Company","1663 Massachusetts Ave",42.381796,-71.119797,"/restaurants/hi-rise-bread-company-3/","$","red","  "
"Hi-Rise Bread Company","208 Concord Ave",42.382296,-71.131297,"/restaurants/hi-rise-bread-company/","$$","green","  "
"Hidyan Cafe","80 Kilmarnock St",42.342255,-71.099424,"/restaurants/hidyan-cafe/","$","yellow","  "
"High Spot Deli","10 Beacon St",42.35813,-71.062151,"/restaurants/high-spot-deli/","$","green","  "
"Highball Lounge","90 W Tremont St",42.357382,-71.060875,"/restaurants/highball-lounge/","$$","yellow","  "
"Hillstone","60 State St",42.358897,-71.056933,"/restaurants/hillstone/","$$$$$","yellow","  "
"Hit Wicket","1172 Cambridge St",42.373225,-71.097062,"/restaurants/hit-wicket/","$$$","yellow","  "
"Ho Yuen Bakery","54 Beach St",42.3515,-71.060586,"/restaurants/ho-yuen-bakery/","$","red","  "
"Hollywood Market & Deli","137 Pearl St",42.354645,-71.053814,"/restaurants/hollywood-market-deli/","$","green","  "
"Hong Kong","1238 Massachusetts Ave",42.372367,-71.115861,"/restaurants/hong-kong/","$$","red","  "
"Hong Kong At Faneuil Hall","65 Chatham St",42.359721,-71.054344,"/restaurants/hong-kong-at-faneuil-hall/","$","red","  "
"Hong Kong Cafe","1271 Boylston St",42.344875,-71.09673,"/restaurants/hong-kong-cafe/","$$","red","  "
"Hong Kong Cafe II","1391 Beacon St",42.341127,-71.124394,"/restaurants/hong-kong-cafe-ii/","$$","red","  "
"Hong Kong Eatery","79 Harrison Ave",42.350962,-71.061623,"/restaurants/hong-kong-eatery/","$$","red","  "
"Hong Kong Harbor Restaurant","5 Maverick Sq",42.369087,-71.039721,"/restaurants/hong-kong-harbor-restaurant/","$$","red","  "
"Hops N Scotch","1306 Beacon St",42.342557,-71.120625,"/restaurants/hops-n-scotch/","$$$$","yellow","  gluten-free"
"Hot Eastern","42 Beach St",42.35155,-71.060941,"/restaurants/hot-eastern/","$","red","  "
"Hot Pot Buffet","70 Beach St",42.351109,-71.06039,"/restaurants/hot-pot-buffet/","$$$$","red","  "
"House Of Blues","15 Lansdowne St",42.347097,-71.095296,"/restaurants/house-of-blues/","$$$$","yellow","  "
"House of Chang","282 Concord Ave",42.383429,-71.13353,"/restaurants/house-of-chang/","$$","red","  "
"House of Siam","592 Tremont St",42.343113,-71.073205,"/restaurants/house-of-siam/","$$$","yellow"," vegetarian-friendly "
"House of Siam","542 Columbus Ave",42.341502,-71.080806,"/restaurants/house-of-siam-2/","$$$","yellow"," vegetarian-friendly "
"House of Tibet Kitchen","235 Holland St",42.402587,-71.126897,"/restaurants/house-of-tibet-kitchen/","$$$","green"," vegetarian-friendly "
"Howl at the Moon","184 High St",42.356632,-71.052865,"/restaurants/howl-at-the-moon/","$$","red","  "
"Hsin Hsin Cafe","25 Massachusetts Ave",42.350568,-71.08958,"/restaurants/hsin-hsin-cafe/","$$","red","  "
"Hub Pub","18 Province St",42.357369,-71.059976,"/restaurants/hub-pub/","$$","yellow","  "
"Hungry Mother","233 Cardinal Medeiros Ave",42.367797,-71.091196,"/restaurants/hungry-mother/","$$","yellow","  "
"Hurricane O'Reilly's","150 Canal St",42.364986,-71.060841,"/restaurants/hurricane-oreillys/","$$$","yellow","  "
"I Love Sushi","1815 Massachusetts Ave",42.387077,-71.118988,"/restaurants/i-love-sushi/","$$","red","  "
"Ichiban Yakitori Sushi House","14 Westland Ave",42.343404,-71.086689,"/restaurants/ichiban-yakitori-sushi-house/","$$$","yellow","  "
"Ideal Cafe & Pizza","484A Centre St",42.318576,-71.112187,"/restaurants/ideal-cafe-pizza/","$$","yellow","  "
"IHOP","16\u002D18 Eliot St",42.372596,-71.121797,"/restaurants/ihop/","$$","yellow","  "
"IHOP","1850 Soldiers Field Rd",42.359227,-71.157372,"/restaurants/ihop-2/","$$","yellow","  "
"Ikura","254 Newbury St",42.349288,-71.082729,"/restaurants/ikura/","$$$","yellow","  "
"Il Mondo II","182 Massachusetts Ave",42.345846,-71.086831,"/restaurants/il-mondo-ii/","$$","yellow","  "
"Il Mondo Pizzeria","682 Huntington Ave",42.335117,-71.102366,"/restaurants/il-mondo-pizzeria/","$$","yellow","  "
"il Panino Cafe and Grill","268 Centre St",42.322827,-71.100979,"/restaurants/il-panino-cafe-and-grill/","$$","yellow","  "
"In House Cafe","194 Harvard Ave",42.350814,-71.131079,"/restaurants/in-house-cafe/","$","yellow","  "
"Inaka","72 Brighton Ave",42.352454,-71.128789,"/restaurants/inaka/","$$","yellow","  "
"InBoston","175 Massachusetts Ave",42.345865,-71.08732,"/restaurants/inboston-2/","$$","yellow","  "
"InBoston","85 Bedford St",42.353082,-71.060013,"/restaurants/inboston/","$$","red","  "
"Inbound Pizza","1232 Commonwealth Ave",42.350034,-71.131422,"/restaurants/inbound-pizza/","$","yellow","  "
"India Castle","928 Massachusetts Ave",42.3685,-71.109354,"/restaurants/india-castle/","$$","green","  "
"India Express","417 Washington St",42.355745,-71.060098,"/restaurants/india-express/","$","yellow","  "
"India Palace","23 Union Sq",42.379865,-71.096663,"/restaurants/india-palace/","$$","green"," vegetarian-friendly "
"India Pavilion","17 Central Sq",42.365365,-71.103894,"/restaurants/india-pavilion/","$$","yellow","  "
"India Quality","484 Commonwealth Ave",42.348797,-71.09439,"/restaurants/india-quality/","$$","yellow","  "
"Infusions Tea Spa","110 Brighton Ave",42.352824,-71.13062,"/restaurants/infusions-tea-spa/","$","yellow","  "
"Insomnia Cookies","65 Mt Auburn St",42.37204,-71.118029,"/restaurants/insomnia-cookies/","$","red","  "
"Insomnia Cookies","708 Commonwealth Ave",42.349475,-71.105418,"/restaurants/insomnia-cookies-2/","$","red","  "
"Intermission Tavern","228 Tremont St",42.351365,-71.065162,"/restaurants/intermission-tavern/","$$$","green","  "
"Irashai Sushi and Teriyaki","8 Kneeland St",42.350918,-71.062454,"/restaurants/irashai-sushi-and-teriyaki/","$$$","red","  "
"Irie Jamaican Style Restaurant","855 Washington St",42.281861,-71.071222,"/restaurants/irie-jamaican-style-restaurant/","$$","red","  "
"Ironside Grille","25 Park St",42.372684,-71.06115,"/restaurants/ironside-grille/","$$$$","yellow","  "
"Island Creek Oyster Bar","500 Commonwealth Ave",42.348797,-71.095296,"/restaurants/island-creek-oyster-bar/","$$$$$","green","  "
"Istanbul'lu","237 Holland St",42.402679,-71.126653,"/restaurants/istanbullu/","$$$","yellow","  "
"Itadaki","269 Newbury St",42.349288,-71.08383,"/restaurants/itadaki/","$$$$","yellow","  "
"Italian Express Pizzeria","336 Sumner St",42.367155,-71.035729,"/restaurants/italian-express/","$$$","yellow","  "
"Ittyo (CLOSED)","1815 Massachusetts Ave",42.386196,-71.119297,"/restaurants/ittyo/","$$","yellow","  "
"iYO Cafe","234 Elm St",42.394889,-71.121673,"/restaurants/iyo-cafe/","$","yellow","  "
"Izakaya Ittoku","1414 Commonwealth Ave",42.348521,-71.139106,"/restaurants/izakaya-ittoku/","$$","yellow","  "
"Izzy's Restaurant & Sub Shop","169 Harvard St",42.366197,-71.095896,"/restaurants/izzys-restaurant-sub-shop/","$","yellow","  "
"J Pace & Son","1 Park Ln",42.348025,-71.038028,"/restaurants/j-pace-son-4/","$","green","  "
"J Pace & Son","75 Blossom Ct",42.364568,-71.067173,"/restaurants/j-pace-son/","$$","green","  "
"J.J. Foley's","117 E Berkeley St",42.34371,-71.065362,"/restaurants/jj-foleys/","$$$","yellow","  "
"J.J. Foley's Bar & Grille","21 Kingston St",42.353672,-71.059243,"/restaurants/jj-foleys-bar-grille/","$$","yellow","  "
"J.P. Licks","311 Harvard St",42.343155,-71.123396,"/restaurants/jp-licks-2/","$","red","  "
"J.P. Licks","1106 Boylston St",42.347019,-71.088702,"/restaurants/jp-licks-7/","$","red","  "
"J.P. Licks","1312 Massachusetts Ave",42.373118,-71.117968,"/restaurants/jp-licks-8/","$","red","  "
"J.P. Licks","36 Davis Sq",42.396602,-71.122579,"/restaurants/jp-licks-9/","$","red","  "
"J.P. Licks","150 Charles St",42.360162,-71.070924,"/restaurants/jp-licks-5/","$","red","  "
"Jacob Wirth Restaurant","31 Stuart St",42.350985,-71.064074,"/restaurants/jacob-wirth-restaurant/","$$$$","green","  "
"Jade Garden","18\u002D20 Tyler St",42.350626,-71.06105,"/restaurants/jade-garden/","$$","yellow","  "
"Jae's Cafe","520 Columbus Ave",42.341793,-71.080383,"/restaurants/jaes-cafe-2/","$$$","red","  "
"Jaho Coffee and Tea","1651 Washington St",42.337713,-71.07533,"/restaurants/jaho-coffee-and-tea/","$$","green","  "
"Jamba Juice","1175 Tremont St",42.334979,-71.088939,"/restaurants/jamba-juice-2/","$","green","  "
"Jamba Juice","700 Commonwealth Ave",42.349341,-71.103982,"/restaurants/jamba-juice/","$","green","  "
"James Hook & Co Lobsters","15 Northern Ave",42.353937,-71.048084,"/restaurants/james-hook-co-lobsters/","$$$","green","  "
"James's Gate","5 McBride St",42.305909,-71.11469,"/restaurants/jamess-gate/","$$$","yellow","  "
"Janky Donuts","145 Pearl St",42.354699,-71.053521,"/restaurants/janky-donuts/","$","red","  "
"Japonaise Bakery","1020 Beacon St",42.345905,-71.107764,"/restaurants/japonaise-bakery/","$","red","  "
"Japonaise Bakery","1815 Massachusetts Ave",42.386196,-71.119297,"/restaurants/japonaise-bakery-2/","$","red","  "
"Jeanie Johnston (CLOSED)","144 South St",42.287598,-71.126896,"/restaurants/jeanie-johnston/","$$","yellow","  "
"Jenny's","320 Medford St",42.381417,-71.063195,"/restaurants/jennys/","$$","yellow","  "
"Jerry Remy's","1265 Boylston St",42.344963,-71.096421,"/restaurants/jerry-remys/","$$$","yellow","  "
"Jerry Remy's Seaport","250 Northern Ave",42.348773,-71.038376,"/restaurants/jerry-remys-seaport/","$$$","yellow","  "
"Jerusalem Pita","10 Pleasant St",42.342922,-71.120188,"/restaurants/jerusalem-pita/","$$$$","yellow","  "
"Jeveli's Restaurant","387 Chelsea St",42.380297,-71.026794,"/restaurants/jevelis-restaurant/","$$","yellow","  "
"Jillian's","145 Ipswich St",42.347172,-71.094238,"/restaurants/jillians/","$$","yellow","  "
"Jim's Deli","371 Washington St",42.349097,-71.154625,"/restaurants/jims-deli/","$$","green","  "
"JM Curley","21 Temple Pl",42.35534,-71.062624,"/restaurants/jm-curley/","$$$","yellow","  "
"JMP","1095 Commonwealth Ave",42.352156,-71.124966,"/restaurants/jmp/","$$","red","  "
"Jo Jo TaiPei","103 Brighton Ave",42.352834,-71.130709,"/restaurants/jo-jo-taipei/","$$","red","  "
"Joe Sent Me","2388 Massachusetts Ave",42.396596,-71.129397,"/restaurants/joe-sent-me/","$$","yellow","  "
